timestamp,co2_ppm,temp_c,humidity,voc_ppb
2024-01-02 07:51:35,626.7,24.14,66.23,85.2
2024-01-02 07:51:40,626.9,24.17,66.22,84.9
2024-01-02 07:51:45,626.9,24.19,66.0,84.5
2024-01-02 07:51:50,627.4,24.19,66.03,85.1
2024-01-02 07:51:55,627.6,24.21,65.82,84.7
2024-01-02 07:52:00,627.9,24.21,65.79,83.0
2024-01-02 07:52:05,628.5,24.21,65.82,82.9
2024-01-02 07:52:10,628.4,24.27,65.86,83.1
2024-01-02 07:52:15,628.4,24.31,65.8,82.1
2024-01-02 07:52:20,627.7,24.33,65.63,80.1
2024-01-02 07:52:25,628.3,24.31,65.51,79.2
2024-01-02 07:52:30,628.2,24.3,65.29,80.0
2024-01-02 07:52:35,627.7,24.29,65.14,79.4
2024-01-02 07:52:40,628.1,24.3,65.06,80.0
2024-01-02 07:52:45,627.0,24.31,65.04,80.2
2024-01-02 07:52:50,626.8,24.31,65.1,80.6
2024-01-02 07:52:55,627.2,24.35,65.06,79.0
2024-01-02 07:53:00,627.0,24.34,65.09,79.1
2024-01-02 07:53:05,626.6,24.38,65.07,79.0
2024-01-02 07:53:10,626.4,24.4,65.28,79.7
2024-01-02 07:53:15,625.4,24.41,65.13,79.6
2024-01-02 07:53:20,625.8,24.4,65.34,80.8
2024-01-02 07:53:25,625.7,24.43,65.26,81.9
2024-01-02 07:53:30,625.6,24.47,65.32,81.7
2024-01-02 07:53:35,625.5,24.47,65.25,82.3
2024-01-02 07:53:40,625.5,24.5,65.18,82.0
2024-01-02 07:53:45,625.8,24.5,65.19,81.0
2024-01-02 07:53:50,625.8,24.53,65.08,79.8
2024-01-02 07:53:55,625.1,24.51,65.07,79.6
2024-01-02 07:54:00,625.4,24.53,65.09,79.4
2024-01-02 07:54:05,625.6,24.48,64.87,79.5
2024-01-02 07:54:10,625.7,24.46,64.75,80.2
2024-01-02 07:54:15,626.3,24.44,64.66,82.0
2024-01-02 07:54:20,626.3,24.44,64.88,80.4
2024-01-02 07:54:25,626.8,24.42,64.79,79.5
2024-01-02 07:54:30,627.5,24.4,64.81,78.4
2024-01-02 07:54:35,627.8,24.4,64.92,78.1
2024-01-02 07:54:40,627.5,24.39,64.86,78.8
2024-01-02 07:54:45,627.4,24.37,64.79,78.6
2024-01-02 07:54:50,628.0,24.34,64.82,79.2
2024-01-02 07:54:55,627.3,24.33,64.73,78.8
2024-01-02 07:55:00,627.1,24.35,64.8,78.8
2024-01-02 07:55:05,626.9,24.4,64.89,77.9
2024-01-02 07:55:10,626.5,24.43,64.91,77.4
2024-01-02 07:55:15,626.9,24.42,65.01,77.9
2024-01-02 07:55:20,627.1,24.43,65.1,79.3
2024-01-02 07:55:25,626.7,24.43,65.01,79.3
2024-01-02 07:55:30,627.0,24.43,64.79,79.7
2024-01-02 07:55:35,627.0,24.43,64.54,78.8
2024-01-02 07:55:40,626.5,24.44,64.61,77.5
2024-01-02 07:55:45,626.2,24.4,64.53,77.7
2024-01-02 07:55:50,626.4,24.39,64.51,78.9
2024-01-02 07:55:55,626.8,24.39,64.61,78.8
2024-01-02 07:56:00,626.6,24.43,64.57,79.2
2024-01-02 07:56:05,626.9,24.45,64.53,80.7
2024-01-02 07:56:10,627.7,24.47,64.5,80.8
2024-01-02 07:56:15,627.0,24.47,64.42,81.3
2024-01-02 07:56:20,627.2,24.5,64.37,81.1
2024-01-02 07:56:25,627.6,24.5,64.49,80.8
2024-01-02 07:56:30,627.6,24.52,64.4,81.9
2024-01-02 07:56:35,628.2,24.52,64.43,81.4
2024-01-02 07:56:40,629.3,24.53,64.51,82.4
2024-01-02 07:56:45,629.5,24.52,64.63,81.0
2024-01-02 07:56:50,629.4,24.56,64.79,81.1
2024-01-02 07:56:55,629.8,24.55,64.77,80.4
2024-01-02 07:57:00,630.3,24.53,64.82,81.0
2024-01-02 07:57:05,629.0,24.53,64.85,82.0
2024-01-02 07:57:10,629.0,24.57,64.99,82.7
2024-01-02 07:57:15,628.8,24.56,64.99,84.1
2024-01-02 07:57:20,629.0,24.55,65.14,81.7
2024-01-02 07:57:25,628.9,24.56,65.22,80.9
2024-01-02 07:57:30,628.9,24.53,65.18,80.4
2024-01-02 07:57:35,628.4,24.51,65.09,79.2
2024-01-02 07:57:40,628.8,24.53,65.04,81.0
2024-01-02 07:57:45,629.6,24.53,65.01,81.4
2024-01-02 07:57:50,629.2,24.51,64.9,80.6
2024-01-02 07:57:55,628.5,24.5,64.9,79.1
2024-01-02 07:58:00,628.5,24.49,64.89,79.6
2024-01-02 07:58:05,628.5,24.49,64.75,79.6
2024-01-02 07:58:10,629.1,24.5,64.59,78.7
2024-01-02 07:58:15,628.5,24.45,64.64,80.7
2024-01-02 07:58:20,628.2,24.48,64.68,80.4
2024-01-02 07:58:25,627.1,24.48,64.62,79.9
2024-01-02 07:58:30,627.8,24.47,64.54,81.2
2024-01-02 07:58:35,627.9,24.49,64.61,81.6
2024-01-02 07:58:40,627.7,24.46,64.53,81.5
2024-01-02 07:58:45,627.0,24.46,64.6,82.4
2024-01-02 07:58:50,626.4,24.43,64.75,82.4
2024-01-02 07:58:55,626.6,24.45,64.84,83.0
2024-01-02 07:59:00,626.1,24.47,64.71,82.4
2024-01-02 07:59:05,626.1,24.48,64.63,81.5
2024-01-02 07:59:10,627.2,24.48,64.58,80.4
2024-01-02 07:59:15,627.0,24.45,64.59,81.5
2024-01-02 07:59:20,626.5,24.44,64.6,80.2
2024-01-02 07:59:25,626.7,24.45,64.5,80.1
2024-01-02 07:59:30,626.1,24.44,64.6,80.6
2024-01-02 07:59:35,626.9,24.43,64.66,79.4
2024-01-02 07:59:40,627.6,24.4,64.65,80.0
2024-01-02 07:59:45,627.6,24.39,64.6,81.2
2024-01-02 07:59:50,627.1,24.36,64.63,82.0
2024-01-02 07:59:55,626.9,24.37,64.61,82.1
2024-01-02 08:00:00,626.8,24.37,64.61,81.3
2024-01-02 08:00:05,626.9,24.37,64.64,81.2
2024-01-02 08:00:10,627.5,24.36,64.55,81.8
2024-01-02 08:00:15,626.9,24.35,64.77,81.1
2024-01-02 08:00:20,627.4,24.34,64.71,80.5
2024-01-02 08:00:25,627.8,24.33,64.65,80.2
2024-01-02 08:00:30,627.5,24.34,64.54,80.4
2024-01-02 08:00:35,627.0,24.37,64.51,79.8
2024-01-02 08:00:40,627.0,24.37,64.66,81.5
2024-01-02 08:00:45,626.5,24.36,64.56,80.9
2024-01-02 08:00:50,627.0,24.35,64.58,79.3
2024-01-02 08:00:55,626.4,24.34,64.68,81.0
2024-01-02 08:01:00,626.7,24.33,64.54,80.8
2024-01-02 08:01:05,626.7,24.32,64.56,81.1
2024-01-02 08:01:10,626.4,24.34,64.59,81.1
2024-01-02 08:01:15,626.3,24.35,64.72,80.9
2024-01-02 08:01:20,626.9,24.37,64.73,81.7
2024-01-02 08:01:25,626.3,24.39,64.77,81.9
2024-01-02 08:01:30,626.1,24.38,64.61,82.3
2024-01-02 08:01:35,625.7,24.35,64.69,82.5
2024-01-02 08:01:40,625.7,24.39,64.85,82.9
2024-01-02 08:01:45,625.3,24.35,64.95,81.8
2024-01-02 08:01:50,624.5,24.34,64.92,81.9
2024-01-02 08:01:55,623.9,24.31,64.91,82.8
2024-01-02 08:02:00,624.7,24.32,64.91,83.3
2024-01-02 08:02:05,624.9,24.3,65.11,82.9
2024-01-02 08:02:10,625.0,24.32,65.26,84.2
2024-01-02 08:02:15,624.8,24.33,65.18,85.5
2024-01-02 08:02:20,624.8,24.36,65.1,85.0
2024-01-02 08:02:25,624.6,24.36,65.21,85.4
2024-01-02 08:02:30,624.9,24.38,65.19,87.2
2024-01-02 08:02:35,624.9,24.36,65.24,87.8
2024-01-02 08:02:40,624.3,24.38,65.27,88.2
2024-01-02 08:02:45,624.5,24.38,65.42,88.4
2024-01-02 08:02:50,623.2,24.38,65.31,87.4
2024-01-02 08:02:55,623.4,24.4,65.36,88.5
2024-01-02 08:03:00,622.7,24.41,65.5,88.5
2024-01-02 08:03:05,622.7,24.39,65.73,88.8
2024-01-02 08:03:10,622.1,24.38,65.79,89.7
2024-01-02 08:03:15,622.1,24.36,65.71,89.4
2024-01-02 08:03:20,622.4,24.38,65.7,88.4
2024-01-02 08:03:25,623.1,24.37,65.67,87.9
2024-01-02 08:03:30,622.4,24.36,65.78,87.5
2024-01-02 08:03:35,622.8,24.36,65.84,87.9
2024-01-02 08:03:40,622.9,24.36,65.92,87.6
2024-01-02 08:03:45,622.7,24.38,65.93,86.0
2024-01-02 08:03:50,623.1,24.4,65.97,84.7
2024-01-02 08:03:55,622.9,24.41,65.96,84.1
2024-01-02 08:04:00,623.3,24.4,65.95,83.8
2024-01-02 08:04:05,622.8,24.42,65.79,83.4
2024-01-02 08:04:10,622.5,24.43,65.8,82.9
2024-01-02 08:04:15,623.0,24.4,65.88,82.9
2024-01-02 08:04:20,623.7,24.4,65.95,83.2
2024-01-02 08:04:25,623.7,24.4,65.97,82.0
2024-01-02 08:04:30,622.3,24.43,65.97,82.8
2024-01-02 08:04:35,622.2,24.42,65.91,82.9
2024-01-02 08:04:40,622.2,24.43,65.89,82.0
2024-01-02 08:04:45,622.1,24.45,66.0,81.2
2024-01-02 08:04:50,622.3,24.43,66.06,82.3
2024-01-02 08:04:55,622.0,24.44,66.06,81.6
2024-01-02 08:05:00,622.4,24.48,66.16,81.5
2024-01-02 08:05:05,621.9,24.45,66.31,81.3
2024-01-02 08:05:10,622.5,24.44,66.38,81.8
2024-01-02 08:05:15,623.2,24.44,66.44,80.5
2024-01-02 08:05:20,622.8,24.45,66.37,79.7
2024-01-02 08:05:25,622.3,24.45,66.45,79.2
2024-01-02 08:05:30,622.5,24.46,66.45,80.1
2024-01-02 08:05:35,621.9,24.49,66.44,78.6
2024-01-02 08:05:40,621.7,24.49,66.53,79.1
2024-01-02 08:05:45,622.3,24.49,66.51,79.2
2024-01-02 08:05:50,622.6,24.5,66.42,79.0
2024-01-02 08:05:55,623.6,24.54,66.53,80.3
2024-01-02 08:06:00,623.7,24.55,66.56,79.9
2024-01-02 08:06:05,623.4,24.57,66.49,81.0
2024-01-02 08:06:10,623.4,24.54,66.49,80.4
2024-01-02 08:06:15,623.3,24.54,66.53,78.9
2024-01-02 08:06:20,623.3,24.51,66.44,79.6
2024-01-02 08:06:25,623.3,24.51,66.42,78.7
2024-01-02 08:06:30,622.8,24.54,66.42,78.7
2024-01-02 08:06:35,622.9,24.52,66.22,80.4
2024-01-02 08:06:40,622.2,24.55,66.39,81.6
2024-01-02 08:06:45,621.9,24.55,66.56,81.2
2024-01-02 08:06:50,621.8,24.57,66.57,80.7
2024-01-02 08:06:55,620.7,24.59,66.6,81.6
2024-01-02 08:07:00,621.1,24.63,66.63,81.6
2024-01-02 08:07:05,620.0,24.64,66.54,82.2
2024-01-02 08:07:10,620.4,24.62,66.59,83.2
2024-01-02 08:07:15,619.7,24.64,66.51,83.6
2024-01-02 08:07:20,619.5,24.59,66.32,83.1
2024-01-02 08:07:25,619.8,24.57,66.32,84.0
2024-01-02 08:07:30,620.9,24.56,66.3,84.7
2024-01-02 08:07:35,620.9,24.52,66.47,84.4
2024-01-02 08:07:40,620.0,24.55,66.4,84.3
2024-01-02 08:07:45,620.4,24.58,66.38,84.3
2024-01-02 08:07:50,620.3,24.59,66.35,86.3
2024-01-02 08:07:55,620.3,24.61,66.29,86.4
2024-01-02 08:08:00,620.6,24.62,66.2,86.7
2024-01-02 08:08:05,619.5,24.63,66.13,86.4
2024-01-02 08:08:10,619.5,24.66,66.16,86.0
2024-01-02 08:08:15,619.3,24.63,66.07,85.3
2024-01-02 08:08:20,619.9,24.65,66.3,86.1
2024-01-02 08:08:25,620.3,24.67,66.29,87.0
2024-01-02 08:08:30,619.5,24.66,66.53,87.9
2024-01-02 08:08:35,620.1,24.65,66.47,88.5
2024-01-02 08:08:40,620.3,24.64,66.29,88.5
2024-01-02 08:08:45,619.6,24.64,66.34,88.6
2024-01-02 08:08:50,619.6,24.65,66.28,89.6
2024-01-02 08:08:55,620.1,24.66,66.19,91.1
2024-01-02 08:09:00,619.5,24.64,66.03,91.9
2024-01-02 08:09:05,620.2,24.67,66.0,92.9
2024-01-02 08:09:10,619.4,24.66,66.13,93.5
2024-01-02 08:09:15,619.0,24.67,66.14,94.3
2024-01-02 08:09:20,618.6,24.68,66.13,94.9
2024-01-02 08:09:25,619.3,24.65,66.1,94.4
2024-01-02 08:09:30,619.0,24.66,66.25,93.6
2024-01-02 08:09:35,618.4,24.68,66.23,93.3
2024-01-02 08:09:40,618.6,24.68,66.13,94.2
2024-01-02 08:09:45,619.0,24.7,66.11,93.3
2024-01-02 08:09:50,619.3,24.68,66.12,94.2
2024-01-02 08:09:55,619.2,24.71,66.07,93.4
2024-01-02 08:10:00,619.3,24.68,65.85,93.5
2024-01-02 08:10:05,619.0,24.68,65.82,93.8
2024-01-02 08:10:10,619.8,24.71,65.88,93.7
2024-01-02 08:10:15,620.4,24.73,65.83,94.4
2024-01-02 08:10:20,620.9,24.7,65.78,94.6
2024-01-02 08:10:25,621.3,24.7,65.87,94.9
2024-01-02 08:10:30,621.6,24.69,65.94,94.3
2024-01-02 08:10:35,621.0,24.71,65.91,92.4
2024-01-02 08:10:40,621.3,24.71,65.86,93.5
2024-01-02 08:10:45,621.3,24.71,65.71,94.1
2024-01-02 08:10:50,622.0,24.72,65.73,94.1
2024-01-02 08:10:55,622.4,24.7,65.69,93.9
2024-01-02 08:11:00,622.6,24.7,65.88,94.6
2024-01-02 08:11:05,621.8,24.68,65.94,94.6
2024-01-02 08:11:10,621.8,24.67,66.05,94.0
2024-01-02 08:11:15,621.5,24.67,65.96,93.7
2024-01-02 08:11:20,621.6,24.68,66.0,94.4
2024-01-02 08:11:25,621.4,24.66,66.0,94.2
2024-01-02 08:11:30,621.3,24.65,65.95,94.7
2024-01-02 08:11:35,621.5,24.66,65.91,95.4
2024-01-02 08:11:40,621.3,24.68,65.71,96.0
2024-01-02 08:11:45,621.3,24.69,65.83,96.3
2024-01-02 08:11:50,620.6,24.72,65.66,96.1
2024-01-02 08:11:55,620.2,24.67,65.67,95.6
2024-01-02 08:12:00,620.5,24.7,65.74,96.3
2024-01-02 08:12:05,619.9,24.69,65.86,96.8
2024-01-02 08:12:10,620.5,24.67,66.03,95.7
2024-01-02 08:12:15,621.0,24.71,66.09,95.9
2024-01-02 08:12:20,620.8,24.72,66.13,96.3
2024-01-02 08:12:25,622.3,24.7,66.28,95.1
2024-01-02 08:12:30,623.0,24.69,66.24,95.7
2024-01-02 08:12:35,622.5,24.66,66.18,97.0
2024-01-02 08:12:40,622.9,24.66,66.18,96.2
2024-01-02 08:12:45,622.9,24.65,66.1,97.1
2024-01-02 08:12:50,622.5,24.67,66.03,95.3
2024-01-02 08:12:55,622.0,24.7,66.07,94.8
2024-01-02 08:13:00,622.5,24.68,66.06,96.9
2024-01-02 08:13:05,622.2,24.69,66.0,97.6
2024-01-02 08:13:10,622.1,24.66,66.01,97.4
2024-01-02 08:13:15,621.7,24.67,66.05,97.5
2024-01-02 08:13:20,621.3,24.64,66.0,97.8
2024-01-02 08:13:25,621.2,24.62,66.05,98.0
2024-01-02 08:13:30,621.4,24.67,66.04,98.1
2024-01-02 08:13:35,620.1,24.71,66.12,98.9
2024-01-02 08:13:40,620.1,24.7,66.14,99.5
2024-01-02 08:13:45,619.8,24.73,65.95,101.1
2024-01-02 08:13:50,620.5,24.73,66.01,100.4
2024-01-02 08:13:55,621.9,24.71,66.07,100.3
2024-01-02 08:14:00,621.8,24.72,65.96,99.9
2024-01-02 08:14:05,620.9,24.74,65.92,99.5
2024-01-02 08:14:10,621.0,24.75,65.87,100.1
2024-01-02 08:14:15,620.9,24.72,65.8,99.5
2024-01-02 08:14:20,621.8,24.7,65.66,98.7
2024-01-02 08:14:25,622.7,24.71,65.74,98.4
2024-01-02 08:14:30,623.1,24.69,65.79,97.4
2024-01-02 08:14:35,622.8,24.71,65.88,98.3
2024-01-02 08:14:40,623.1,24.7,65.86,97.7
2024-01-02 08:14:45,623.3,24.67,65.98,97.9
2024-01-02 08:14:50,623.4,24.65,65.83,98.0
2024-01-02 08:14:55,622.6,24.65,65.87,98.2
2024-01-02 08:15:00,623.2,24.66,65.97,97.8
2024-01-02 08:15:05,623.2,24.7,65.88,97.2
2024-01-02 08:15:10,623.2,24.7,65.84,97.6
2024-01-02 08:15:15,622.9,24.69,65.7,96.7
2024-01-02 08:15:20,622.5,24.73,65.78,96.9
2024-01-02 08:15:25,622.6,24.71,65.69,96.1
2024-01-02 08:15:30,621.7,24.71,65.69,96.2
2024-01-02 08:15:35,622.1,24.72,65.65,96.6
2024-01-02 08:15:40,621.6,24.7,65.55,95.0
2024-01-02 08:15:45,620.6,24.71,65.52,94.3
2024-01-02 08:15:50,621.5,24.71,65.55,94.2
2024-01-02 08:15:55,621.1,24.73,65.56,95.1
2024-01-02 08:16:00,620.7,24.72,65.43,94.8
2024-01-02 08:16:05,621.3,24.71,65.47,93.6
2024-01-02 08:16:10,622.2,24.75,65.5,92.7
2024-01-02 08:16:15,621.4,24.76,65.61,91.3
2024-01-02 08:16:20,621.0,24.79,65.5,91.4
2024-01-02 08:16:25,620.5,24.8,65.6,90.6
2024-01-02 08:16:30,621.0,24.79,65.52,91.7
2024-01-02 08:16:35,621.8,24.77,65.38,91.9
2024-01-02 08:16:40,621.3,24.75,65.44,91.3
2024-01-02 08:16:45,622.0,24.74,65.5,92.4
2024-01-02 08:16:50,621.6,24.76,65.59,92.6
2024-01-02 08:16:55,621.8,24.76,65.51,92.2
2024-01-02 08:17:00,621.1,24.78,65.43,92.2
2024-01-02 08:17:05,621.1,24.8,65.37,93.1
2024-01-02 08:17:10,621.0,24.83,65.36,92.2
2024-01-02 08:17:15,620.9,24.85,65.44,92.0
2024-01-02 08:17:20,621.1,24.85,65.34,92.3
2024-01-02 08:17:25,620.6,24.82,65.38,91.6
2024-01-02 08:17:30,620.1,24.86,65.41,92.0
2024-01-02 08:17:35,620.3,24.88,65.36,91.9
2024-01-02 08:17:40,621.0,24.89,65.44,92.1
2024-01-02 08:17:45,621.0,24.9,65.56,91.9
2024-01-02 08:17:50,621.2,24.86,65.67,91.5
2024-01-02 08:17:55,621.6,24.87,65.65,92.5
2024-01-02 08:18:00,622.0,24.86,65.7,91.3
2024-01-02 08:18:05,621.6,24.83,65.67,91.3
2024-01-02 08:18:10,621.2,24.82,65.64,92.0
2024-01-02 08:18:15,620.8,24.82,65.62,92.8
2024-01-02 08:18:20,621.8,24.83,65.51,92.9
2024-01-02 08:18:25,622.0,24.81,65.39,92.7
2024-01-02 08:18:30,622.3,24.78,65.3,92.2
2024-01-02 08:18:35,622.5,24.77,65.34,92.6
2024-01-02 08:18:40,621.8,24.78,65.43,92.0
2024-01-02 08:18:45,622.8,24.77,65.27,92.3
2024-01-02 08:18:50,623.0,24.76,65.19,91.6
2024-01-02 08:18:55,623.4,24.76,65.04,92.2
2024-01-02 08:19:00,622.5,24.75,65.02,93.0
2024-01-02 08:19:05,622.9,24.71,65.03,94.8
2024-01-02 08:19:10,622.7,24.71,65.02,95.0
2024-01-02 08:19:15,622.0,24.68,65.17,94.2
2024-01-02 08:19:20,621.6,24.68,65.05,93.4
2024-01-02 08:19:25,620.9,24.68,64.91,93.5
2024-01-02 08:19:30,620.3,24.67,64.82,94.2
2024-01-02 08:19:35,620.3,24.65,64.78,93.8
2024-01-02 08:19:40,620.1,24.65,64.92,94.3
2024-01-02 08:19:45,620.3,24.63,64.98,94.3
2024-01-02 08:19:50,621.1,24.69,64.96,93.8
2024-01-02 08:19:55,621.1,24.67,65.07,94.1
2024-01-02 08:20:00,619.9,24.69,65.06,95.3
2024-01-02 08:20:05,619.8,24.68,65.01,95.1
2024-01-02 08:20:10,620.4,24.68,65.03,94.6
2024-01-02 08:20:15,620.4,24.68,64.91,92.6
2024-01-02 08:20:20,621.1,24.68,64.81,91.9
2024-01-02 08:20:25,621.4,24.68,64.97,92.4
2024-01-02 08:20:30,620.5,24.68,65.02,92.4
2024-01-02 08:20:35,620.5,24.71,65.09,93.7
2024-01-02 08:20:40,620.7,24.69,65.05,93.1
2024-01-02 08:20:45,621.2,24.65,65.03,92.9
2024-01-02 08:20:50,622.1,24.63,65.18,93.2
2024-01-02 08:20:55,622.6,24.64,65.09,93.2
2024-01-02 08:21:00,622.8,24.63,65.11,94.2
2024-01-02 08:21:05,623.1,24.66,65.22,92.6
2024-01-02 08:21:10,623.0,24.69,65.12,94.3
2024-01-02 08:21:15,622.3,24.68,65.04,95.1
2024-01-02 08:21:20,622.3,24.71,64.97,95.7
2024-01-02 08:21:25,622.5,24.72,64.96,96.9
2024-01-02 08:21:30,621.9,24.71,64.95,96.5
2024-01-02 08:21:35,622.6,24.7,64.88,96.0
2024-01-02 08:21:40,623.1,24.7,64.9,97.9
2024-01-02 08:21:45,622.4,24.68,64.86,98.3
2024-01-02 08:21:50,623.1,24.67,64.83,98.2
2024-01-02 08:21:55,622.9,24.68,64.95,98.3
2024-01-02 08:22:00,622.5,24.67,64.96,98.6
2024-01-02 08:22:05,623.1,24.67,65.01,98.0
2024-01-02 08:22:10,623.0,24.66,65.03,97.5
2024-01-02 08:22:15,624.0,24.66,64.97,97.3
2024-01-02 08:22:20,623.6,24.68,64.96,97.0
2024-01-02 08:22:25,622.7,24.66,64.89,98.6
2024-01-02 08:22:30,622.6,24.67,64.89,97.4
2024-01-02 08:22:35,622.9,24.64,65.0,97.6
2024-01-02 08:22:40,622.5,24.63,64.87,96.2
2024-01-02 08:22:45,621.8,24.6,64.81,95.5
2024-01-02 08:22:50,621.9,24.63,64.89,96.9
2024-01-02 08:22:55,621.2,24.63,64.86,96.6
2024-01-02 08:23:00,621.4,24.63,64.76,96.5
2024-01-02 08:23:05,621.2,24.59,64.62,95.2
2024-01-02 08:23:10,621.4,24.56,64.58,94.9
2024-01-02 08:23:15,620.7,24.58,64.59,94.1
2024-01-02 08:23:20,621.4,24.59,64.66,94.0
2024-01-02 08:23:25,621.3,24.56,64.77,93.4
2024-01-02 08:23:30,621.7,24.53,64.73,92.9
2024-01-02 08:23:35,622.2,24.57,64.78,92.7
2024-01-02 08:23:40,621.6,24.6,64.81,93.2
2024-01-02 08:23:45,622.0,24.6,64.81,93.7
2024-01-02 08:23:50,621.3,24.6,64.96,94.2
2024-01-02 08:23:55,620.6,24.6,64.64,95.0
2024-01-02 08:24:00,621.6,24.58,64.45,94.5
2024-01-02 08:24:05,622.2,24.59,64.42,94.6
2024-01-02 08:24:10,623.2,24.59,64.46,95.2
2024-01-02 08:24:15,623.0,24.6,64.64,94.9
2024-01-02 08:24:20,623.1,24.59,64.64,94.9
2024-01-02 08:24:25,623.3,24.6,64.68,94.9
2024-01-02 08:24:30,623.3,24.59,64.68,95.3
2024-01-02 08:24:35,622.9,24.59,64.77,96.4
2024-01-02 08:24:40,622.5,24.61,64.69,96.5
2024-01-02 08:24:45,622.6,24.6,64.69,97.0
2024-01-02 08:24:50,622.1,24.64,64.56,96.8
2024-01-02 08:24:55,621.5,24.63,64.51,98.3
2024-01-02 08:25:00,621.7,24.63,64.4,98.8
2024-01-02 08:25:05,621.7,24.66,64.34,98.1
2024-01-02 08:25:10,622.1,24.69,64.31,97.7
2024-01-02 08:25:15,621.9,24.7,64.34,97.5
2024-01-02 08:25:20,621.6,24.7,64.54,97.4
2024-01-02 08:25:25,621.9,24.7,64.64,98.3
2024-01-02 08:25:30,621.4,24.73,64.69,98.9
2024-01-02 08:25:35,621.1,24.75,64.5,97.7
2024-01-02 08:25:40,620.8,24.77,64.4,97.5
2024-01-02 08:25:45,620.7,24.8,64.41,97.9
2024-01-02 08:25:50,621.6,24.81,64.53,97.6
2024-01-02 08:25:55,620.9,24.81,64.51,98.2
2024-01-02 08:26:00,621.5,24.81,64.55,98.0
2024-01-02 08:26:05,621.9,24.81,64.42,97.9
2024-01-02 08:26:10,622.7,24.81,64.34,97.6
2024-01-02 08:26:15,624.3,24.8,64.31,98.0
2024-01-02 08:26:20,625.0,24.81,64.11,98.7
2024-01-02 08:26:25,625.4,24.83,64.17,98.1
2024-01-02 08:26:30,624.8,24.81,64.26,98.7
2024-01-02 08:26:35,624.2,24.82,64.33,99.0
2024-01-02 08:26:40,624.4,24.85,64.17,99.8
2024-01-02 08:26:45,623.5,24.84,64.16,99.6
2024-01-02 08:26:50,623.8,24.86,64.07,99.8
2024-01-02 08:26:55,622.8,24.85,64.01,100.5
2024-01-02 08:27:00,623.3,24.85,63.74,99.9
2024-01-02 08:27:05,623.2,24.82,63.81,99.8
2024-01-02 08:27:10,623.2,24.83,63.93,98.5
2024-01-02 08:27:15,622.9,24.83,63.68,97.3
2024-01-02 08:27:20,621.9,24.79,63.56,96.6
2024-01-02 08:27:25,622.5,24.78,63.6,96.3
2024-01-02 08:27:30,623.2,24.82,63.59,96.0
2024-01-02 08:27:35,623.0,24.83,63.58,97.0
2024-01-02 08:27:40,623.4,24.83,63.53,98.0
2024-01-02 08:27:45,623.2,24.84,63.59,97.3
2024-01-02 08:27:50,623.3,24.86,63.46,97.2
2024-01-02 08:27:55,623.7,24.89,63.53,97.8
2024-01-02 08:28:00,624.0,24.89,63.53,97.3
2024-01-02 08:28:05,624.6,24.9,63.52,97.5
2024-01-02 08:28:10,624.9,24.91,63.69,97.7
2024-01-02 08:28:15,624.9,24.91,63.7,96.9
2024-01-02 08:28:20,624.5,24.9,63.7,98.7
2024-01-02 08:28:25,624.3,24.94,63.65,98.4
2024-01-02 08:28:30,624.7,24.94,63.61,98.8
2024-01-02 08:28:35,624.0,24.92,63.77,98.2
2024-01-02 08:28:40,624.5,24.86,63.9,99.2
2024-01-02 08:28:45,624.4,24.88,63.88,98.0
2024-01-02 08:28:50,624.0,24.87,64.1,98.8
2024-01-02 08:28:55,623.4,24.87,64.04,98.9
2024-01-02 08:29:00,623.7,24.88,64.1,99.4
2024-01-02 08:29:05,623.7,24.92,64.13,99.4
2024-01-02 08:29:10,624.5,24.95,64.07,99.3
2024-01-02 08:29:15,623.9,24.95,64.11,99.1
2024-01-02 08:29:20,623.6,24.96,64.03,98.7
2024-01-02 08:29:25,623.6,24.95,64.16,98.7
2024-01-02 08:29:30,623.2,24.97,64.18,97.9
2024-01-02 08:29:35,623.2,24.95,64.17,98.5
2024-01-02 08:29:40,623.3,24.95,64.15,98.9
2024-01-02 08:29:45,623.6,24.96,64.19,98.8
2024-01-02 08:29:50,624.3,24.94,63.97,98.5
2024-01-02 08:29:55,623.7,24.92,64.05,98.0
2024-01-02 08:30:00,623.9,24.88,64.02,97.9
2024-01-02 08:30:05,623.5,24.87,63.92,96.3
2024-01-02 08:30:10,623.8,24.9,63.86,96.4
2024-01-02 08:30:15,624.0,24.94,63.89,96.5
2024-01-02 08:30:20,623.5,24.96,63.82,95.9
2024-01-02 08:30:25,623.0,24.96,63.78,95.8
2024-01-02 08:30:30,623.3,24.96,63.96,95.8
2024-01-02 08:30:35,623.3,24.96,63.87,94.9
2024-01-02 08:30:40,623.2,24.95,63.71,94.6
2024-01-02 08:30:45,623.5,24.97,63.66,95.9
2024-01-02 08:30:50,623.9,24.96,63.58,97.0
2024-01-02 08:30:55,623.6,24.99,63.69,97.9
2024-01-02 08:31:00,623.2,24.99,63.61,98.4
2024-01-02 08:31:05,622.6,24.97,63.49,100.5
2024-01-02 08:31:10,622.6,24.97,63.59,100.1
2024-01-02 08:31:15,621.9,24.98,63.54,99.7
2024-01-02 08:31:20,621.9,25.0,63.68,99.6
2024-01-02 08:31:25,622.5,25.01,63.63,100.2
2024-01-02 08:31:30,622.3,25.0,63.44,99.7
2024-01-02 08:31:35,622.1,24.99,63.32,100.5
